signal_id,first_seen,ticker,name,market,index,sector,kind,grade,status_at_signal,confirmed,stage,trend_score,stage2_readiness,stage4_readiness,mansfield_rs,sector_rs,rs_vs_sector,group_factor,regime,close_at_signal,trigger,stop,t1,t2,risk_pct,t1_r,signal_age_weeks,event_status,days_to_event,event_near_signal,liquidity_status,adv_gbp,last_seen,weeks_tracked,last_close,high_since,low_since,triggered,triggered_on,stopped,stopped_on,hit_t1,hit_t1_on,r_peak,r_now,outcome,exc_4w,exc_13w,exc_26w
MITT@2026-08-10,2026-08-17,MITT,"TPG Mortgage Investment Trust, Inc. Common Stock",US,USALL,,stage4_breakdown,C,live,True,Stage 4,-73.2,0.6,60.4,-17.3163,,,1.0,Bull,6.710000038146973,5.8212,6.5198,2.953,0.5714,12.0,4.11,1,event_driven,78.0,True,ok,1081648.647764228,2026-08-17,0.0,6.71,6.79,6.53,False,,False,,False,,,,watching,,,
MLAB@2026-08-17,2026-08-17,MLAB,"Mesa Laboratories, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,73.7,23.0,6.5,30.5343,,,1.0,Bull,124.76000213623048,118.5969,104.3653,160.0803,195.7285,12.0,2.91,0,event_driven,80.0,True,ok,10026366.27134616,2026-08-17,0.0,124.76,124.89,103.94,True,2026-08-17,True,2026-08-17,False,,0.44,0.43,stopped out,,,
MLKN@2026-08-03,2026-08-17,MLKN,"MillerKnoll, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,62.5,36.8,2.3,15.8165,,,1.0,Bull,23.030000686645508,25.197,22.1734,35.7379,44.5602,12.0,3.49,2,clear,36.0,False,ok,9539982.440655785,2026-08-17,0.0,23.03,24.03,22.4,False,,False,,False,,,,watching,,,
MLPB@2026-08-10,2026-08-17,MLPB,"ETRACS Alerian MLP Infrastructure Index ETN Series B due April 2, 2040",US,USALL,,stage2_breakout,D,live,False,Stage 2,56.6,59.5,12.2,6.1411,,,1.0,Bull,31.003999710083008,31.2959,27.5404,36.8686,41.501,12.0,1.48,1,unknown,,,thin,89703.62906405455,2026-08-17,0.0,31.004,31.38,30.8,True,2026-08-17,False,,False,,0.02,-0.08,open,,,
MPT@2026-08-10,2026-08-17,MPT,"Medical Properties Trust, Inc. common stock",US,USALL,,stage4_breakdown,C,late,True,Stage 4,-70.0,2.8,74.7,-22.7194,,,1.0,Bull,4.119999885559082,3.904,4.3724,1.596,0.0998,12.0,4.93,1,event_driven,73.0,True,ok,18979361.76481054,2026-08-17,0.0,4.12,4.2,3.96,False,,False,,False,,,,watching,,,
MSB@2026-07-20,2026-08-17,MSB,Mesabi Trust Common Stock,US,USALL,,stage4_breakdown,C,late,True,Stage 4,-68.0,11.9,56.7,-31.0452,,,1.0,Bull,22.770000457763672,20.9076,23.4165,8.6208,0.5388,12.0,4.9,4,clear,,False,ok,817838.6370754186,2026-08-17,0.0,22.77,24.24,22.42,False,,False,,False,,,,watching,,,
MT@2026-08-03,2026-08-17,MT,Arcelor Mittal NY Registry Shares NEW,US,USALL,,stage2_breakout,D,late,False,Stage 2,67.6,42.6,8.7,24.962,,,1.0,Bull,72.19999694824219,76.9119,67.6824,104.1614,126.9626,12.0,2.95,2,event_driven,80.0,True,ok,79590830.41647908,2026-08-17,0.0,72.2,74.61,69.29,False,,False,,False,,,,watching,,,
MTA@2026-08-17,2026-08-17,MTA,Metalla Royalty & Streaming Ltd. Common Shares,US,USALL,,stage2_breakout,D,late,False,Stage 2,68.2,18.3,11.4,38.686,,,1.0,Bull,11.140000343322754,10.2366,9.0082,14.01,17.234,12.0,3.07,0,event_driven,87.0,True,ok,2385922.702521133,2026-08-17,0.0,11.14,11.49,9.63,True,2026-08-17,False,,False,,1.02,0.74,open,,,
MTW@2026-08-10,2026-08-17,MTW,"Manitowoc Company, Inc. (The) Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,76.0,19.4,6.5,41.5654,,,1.0,Bull,19.68000030517578,21.7837,19.1696,31.62,39.844,12.0,3.76,1,event_driven,79.0,True,ok,2262179.9221373703,2026-08-17,0.0,19.68,20.98,18.57,False,,False,,False,,,,watching,,,
MYO@2026-08-10,2026-08-17,MYO,Myomo Inc. Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,72.1,31.2,6.5,63.786,,,1.0,Bull,1.7300000190734863,1.8343,1.6142,2.832,3.6816,12.0,4.53,1,event_driven,84.0,True,thin,306152.92263266287,2026-08-17,0.0,1.73,1.885,1.52,True,2026-08-17,True,2026-08-17,False,,0.23,-0.47,stopped out,,,
NAT@2026-08-17,2026-08-17,NAT,Nordic American Tankers Limited Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,68.5,19.6,10.7,40.6461,,,1.0,Bull,6.96999979019165,6.9511,6.1169,9.9584,12.4691,12.0,3.61,0,event_ahead,10.0,False,ok,15550313.942492943,2026-08-17,0.0,6.97,7.2,6.68,True,2026-08-17,False,,False,,0.3,0.02,open,,,
NATR@2026-08-17,2026-08-17,NATR,"Nature's Sunshine Products, Inc. - Common Stock",US,USALL,,stage4_breakdown,C,late,True,Stage 4,-76.0,1.5,69.0,-38.2232,,,1.0,Bull,14.34000015258789,14.4894,16.2282,5.992,0.3745,12.0,4.89,0,clear,84.0,False,ok,1863343.633552096,2026-08-17,0.0,14.34,15.05,14.16,True,2026-08-17,False,,False,,0.19,0.09,open,,,
NBBK@2026-07-27,2026-08-17,NBBK,"NB Bancorp, Inc. - Common Stock",US,USALL,,stage2_breakout,D,failed,True,Stage 2 to 3,3.8,36.5,26.2,-0.583,,,1.0,Bull,21.979999542236328,23.7753,20.9223,28.5497,32.6134,12.0,1.67,3,event_driven,65.0,True,ok,4424096.35095647,2026-08-17,0.0,21.98,23.0,21.53,False,,False,,False,,,,watching,,,
NC@2026-08-03,2026-08-17,NC,"NACCO Industries, Inc. Common Stock",US,USALL,,stage4_breakdown,C,late,True,Stage 4,-68.1,3.6,77.4,-21.3336,,,1.0,Bull,41.0,39.2091,43.9142,21.2088,6.0479,12.0,3.83,2,clear,79.0,False,ok,423861.211659401,2026-08-17,0.0,41.0,43.76,40.52,False,,False,,False,,,,watching,,,
NEOG@2026-07-27,2026-08-17,NEOG,Neogen Corporation - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,76.4,31.9,8.7,29.1089,,,1.0,Bull,11.949999809265137,13.1083,11.5353,17.54,21.292,12.0,2.82,3,event_driven,52.0,True,ok,15156385.544017762,2026-08-17,0.0,11.95,12.26,11.43,False,,False,,False,,,,watching,,,
NET@2026-08-03,2026-08-17,NET,"Cloudflare, Inc. Class A Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,77.5,22.8,6.5,23.1362,,,1.0,Bull,293.1400146484375,340.1896,299.3668,512.2788,656.3259,12.0,4.22,2,event_driven,73.0,True,ok,624309337.6939015,2026-08-17,0.0,293.14,315.35,274.03,False,,False,,False,,,,watching,,,
NEWP@2026-08-10,2026-08-17,NEWP,New Pacific Metals Corp. Common Shares,US,USALL,,stage2_breakout,D,late,False,Stage 2,76.0,31.6,8.4,56.0113,,,1.0,Bull,6.599999904632568,7.2305,6.3628,10.93,14.05,12.0,4.26,1,event_ahead,23.0,False,ok,3062242.362807137,2026-08-17,0.0,6.6,7.06,6.41,False,,False,,False,,,,watching,,,
NKSH@2026-08-03,2026-08-17,NKSH,"National Bankshares, Inc. - Common Stock",US,USALL,,stage2_breakout,D,live,False,Stage 2,71.6,51.8,6.5,10.7597,,,1.0,Bull,41.150001525878906,43.8991,38.6312,53.5308,61.7394,12.0,1.83,2,clear,66.0,False,ok,931774.30619909,2026-08-17,0.0,41.15,43.31,40.24,False,,False,,False,,,,watching,,,
NMAI@2026-08-10,2026-08-17,NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,US,USALL,,stage2_breakout,D,live,False,Stage 2,40.0,56.8,18.8,2.0053,,,1.0,Bull,14.229999542236328,15.1826,13.3607,18.6118,21.4533,12.0,1.88,1,unknown,,,ok,1008122.4504288108,2026-08-17,0.0,14.23,14.766,14.1,False,,False,,False,,,,watching,,,
NMIH@2026-07-27,2026-08-17,NMIH,NMI Holdings Inc - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,56.2,61.8,4.5,5.1495,,,1.0,Bull,45.15999984741211,47.2737,41.6008,58.36,67.656,12.0,1.95,3,event_driven,78.0,True,ok,12809080.19025941,2026-08-17,0.0,45.16,46.27,45.1,False,,False,,False,,,,watching,,,
NML@2026-07-20,2026-08-17,NML,Neuberger Energy Infrastructure and Income Fund Inc. Common Stock,US,USALL,,stage2_breakout,D,live,False,Stage 2,42.6,48.5,20.0,6.0864,,,1.0,Bull,10.539999961853027,11.0068,9.686,13.5696,15.7223,12.0,1.94,4,unknown,,,ok,1143837.1418654595,2026-08-17,0.0,10.54,10.9,10.53,False,,False,,False,,,,watching,,,
NMS@2026-08-17,2026-08-17,NMS,Nuveen Minnesota Quality Municipal Income Fund,US,USALL,,stage4_breakdown,C,live,True,Stage 3 to 4,-55.3,14.9,59.6,-13.175,,,1.0,Bull,11.020000457763672,11.068,12.3962,9.8661,8.8397,12.0,0.9,0,unknown,,,ok,116394.675574707,2026-08-17,0.0,11.02,11.501,10.99,True,2026-08-17,False,,False,,0.06,0.04,open,,,
NPK@2026-08-17,2026-08-17,NPK,"National Presto Industries, Inc. Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,71.2,42.8,6.5,12.1025,,,1.0,Bull,149.9499969482422,152.4418,134.1488,184.043,211.3894,12.0,1.73,0,clear,67.0,False,ok,9838188.627833689,2026-08-17,0.0,149.95,154.87,140.4,True,2026-08-17,False,,False,,0.13,-0.14,open,,,
NSTS@2026-08-17,2026-08-17,NSTS,"NSTS Bancorp, Inc. - Common Stock",US,USALL,,stage2_breakout,D,live,False,Stage 2,41.5,43.6,28.6,2.4758,,,1.0,Bull,13.989999771118164,13.9203,12.9674,16.22,18.108,6.85,2.41,0,unknown,,,thin,59209.73249314211,2026-08-17,0.0,13.99,14.042,13.84,True,2026-08-17,False,,False,,0.13,0.07,open,,,
NYAX@2026-08-17,2026-08-17,NYAX,Nayax Ltd. - Ordinary Shares,US,USALL,,stage4_breakdown,D,late,False,Stage 4,-61.3,12.3,58.9,-24.3805,,,1.0,Bull,46.52000045776367,48.152,53.9302,22.9,1.316,12.0,4.37,0,event_driven,93.0,True,ok,682998.0309101635,2026-08-17,0.0,46.52,49.3,45.82,True,2026-08-17,False,,False,,0.4,0.28,open,,,
OABI@2026-08-17,2026-08-17,OABI,"OmniAb, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,76.1,19.0,6.5,102.8757,,,1.0,Bull,4.329999923706055,3.7428,3.2937,5.816,7.5608,12.0,4.62,0,clear,79.0,False,ok,774723.8905868569,2026-08-17,0.0,4.33,4.59,3.715,True,2026-08-17,False,,False,,1.89,1.31,open,,,
OBIO@2026-08-17,2026-08-17,OBIO,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",US,USALL,,stage2_breakout,D,late,False,Stage 2,65.0,9.6,17.9,23.4422,,,1.0,Bull,5.360000133514404,5.0207,4.4182,6.925,8.553,12.0,3.16,0,event_driven,80.0,True,ok,654508.1634996379,2026-08-17,0.0,5.36,5.78,4.36,True,2026-08-17,True,2026-08-17,False,,1.26,0.56,stopped out,,,
OII@2026-07-20,2026-08-17,OII,"Oceaneering International, Inc. Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,59.3,28.5,13.0,48.0034,,,1.0,Bull,53.0,54.987,48.3885,81.42,103.372,12.0,4.01,4,event_driven,65.0,True,ok,27413667.407589685,2026-08-17,0.0,53.0,54.25,51.26,False,,False,,False,,,,watching,,,
OMER@2026-08-17,2026-08-17,OMER,Omeros Corporation - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,66.2,15.5,14.8,70.91,,,1.0,Bull,19.270000457763672,18.6638,16.4242,29.024,37.7312,12.0,4.63,0,event_driven,87.0,True,ok,11604229.228986597,2026-08-17,0.0,19.27,19.58,16.9,True,2026-08-17,False,,False,,0.41,0.27,open,,,
ONON@2026-08-17,2026-08-17,ONON,On Holding AG Class A Ordinary Shares,US,USALL,,stage4_breakdown,C,late,True,Stage 4,-77.2,2.9,55.0,-32.8574,,,1.0,Bull,30.020000457763672,29.1394,32.6361,12.0448,0.7528,12.0,4.89,0,event_driven,86.0,True,ok,144336882.58869123,2026-08-17,0.0,30.02,32.927,29.631,False,,False,,False,,,,watching,,,
OPRT@2026-08-03,2026-08-17,OPRT,Oportun Financial Corporation - common stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,73.7,23.9,3.2,23.0419,,,1.0,Bull,7.5,8.5028,7.4824,12.57,15.986,12.0,3.99,2,event_driven,78.0,True,ok,1815380.9948702103,2026-08-17,0.0,7.5,7.81,7.16,False,,False,,False,,,,watching,,,
ORKA@2026-08-10,2026-08-17,ORKA,"Oruka Therapeutics, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,69.7,27.3,10.1,108.638,,,1.0,Bull,107.95999908447266,113.8816,100.2158,178.192,231.6496,12.0,4.71,1,event_driven,86.0,True,ok,59112550.36600609,2026-08-17,0.0,107.96,115.52,103.14,True,2026-08-17,False,,False,,0.12,-0.43,open,,,
OSPN@2026-08-03,2026-08-17,OSPN,OneSpan Inc. - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,65.8,28.4,1.4,11.2836,,,1.0,Bull,15.729999542236328,18.632,16.3962,29.3408,38.1431,12.0,4.79,2,event_driven,73.0,True,ok,4315084.289302522,2026-08-17,0.0,15.73,16.23,15.39,False,,False,,False,,,,watching,,,
PAC@2026-08-10,2026-08-17,PAC,"Grupo Aeroportuario Del Pacifico, S.A. B. de C.V. Grupo Aeroportuario Del Pacifico, S.A. de C.V. (each representing 10 Series B shares)",US,USALL,,stage4_breakdown,C,late,True,Stage 4,-68.9,5.4,56.5,-20.8233,,,1.0,Bull,212.17999267578125,201.3637,225.5273,110.51,34.55,12.0,3.76,1,clear,63.0,False,ok,19958552.715223268,2026-08-17,0.0,212.18,214.27,203.24,False,,False,,False,,,,watching,,,
PAGP@2026-07-27,2026-08-17,PAGP,"Plains GP Holdings, L.P. - Class A Shares representing limited partner interests",US,USALL,,stage2_breakout,D,late,False,Stage 2,65.9,31.5,12.1,17.5654,,,1.0,Bull,26.84000015258789,27.0632,23.8156,34.4193,40.5307,12.0,2.27,3,clear,79.0,False,ok,29362473.69616097,2026-08-17,0.0,26.84,27.17,25.69,True,2026-08-17,False,,False,,0.03,-0.07,open,,,
PARR@2026-07-27,2026-08-17,PARR,"Par Pacific Holdings, Inc.  Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,55.0,12.8,13.0,43.5818,,,1.0,Bull,79.02999877929688,89.3312,78.6114,139.248,181.0224,12.0,4.66,3,clear,78.0,False,ok,57030651.230953775,2026-08-17,0.0,79.03,83.72,72.09,False,,False,,False,,,,watching,,,
PAYC@2026-08-17,2026-08-17,PAYC,"Paycom Software, Inc. Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,75.3,27.6,0.0,31.8394,,,1.0,Bull,228.69500732421875,228.8396,201.3788,344.7445,440.9784,12.0,4.22,0,clear,79.0,False,ok,97940317.71213336,2026-08-17,0.0,228.695,230.1526,212.1871,True,2026-08-17,False,,False,,0.05,-0.01,open,,,
PBAM@2026-08-03,2026-08-17,PBAM,"Private Bancorp of America, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,89.1,27.8,6.5,20.6408,,,1.0,Bull,87.70999908447266,87.5933,77.0821,115.9,139.02,12.0,2.69,2,clear,,False,ok,221237.26394438744,2026-08-17,0.0,87.71,88.03,86.71,True,2026-08-17,False,,False,,0.04,0.01,open,,,
PDCC@2026-07-27,2026-08-17,PDCC,Pearl Diver Credit Company Inc. Common Stock,US,USALL,,stage4_breakdown,C,live,True,Stage 4,-71.9,10.9,53.2,-30.3171,,,1.0,Bull,8.779999732971191,8.1621,9.1416,4.1746,0.8523,12.0,4.07,3,event_ahead,10.0,False,thin,42766.79159547784,2026-08-17,0.0,8.78,9.04,8.74,False,,False,,False,,,,watching,,,
PDI@2026-08-17,2026-08-17,PDI,PIMCO Dynamic Income Fund Common Stock,US,USALL,,stage4_breakdown,C,live,True,Stage 3 to 4,-62.6,13.2,56.0,-15.9915,,,1.0,Bull,15.119999885559082,15.3437,16.4946,11.532,8.3986,7.5,3.31,0,unknown,,,ok,31978360.34093737,2026-08-17,0.0,15.12,15.69,14.88,True,2026-08-17,False,,False,,0.4,0.19,open,,,
PDX@2026-08-10,2026-08-17,PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,US,USALL,,stage2_breakout,D,live,False,Stage 2,31.3,49.1,22.5,0.6258,,,1.0,Bull,21.690000534057617,22.0939,20.1928,25.4766,28.3139,8.6,1.78,1,unknown,,,ok,1551807.7676396812,2026-08-17,0.0,21.69,21.986,21.622,False,,False,,False,,,,watching,,,
PEO@2026-08-17,2026-08-17,PEO,"Adams Natural Resources Fund, Inc. Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,70.5,40.7,7.3,12.1859,,,1.0,Bull,28.64999961853028,28.1262,24.7511,33.7182,38.4207,12.0,1.66,0,unknown,,,ok,1526306.8523867712,2026-08-17,0.0,28.65,28.8,27.81,True,2026-08-17,False,,False,,0.2,0.16,open,,,
PFS@2026-07-27,2026-08-17,PFS,"Provident Financial Services, Inc Common Stock",US,USALL,,stage2_breakout,D,live,False,Stage 2,36.3,53.4,25.3,3.9396,,,1.0,Bull,23.709999084472656,25.5308,22.4671,31.2971,36.1385,12.0,1.88,3,event_driven,73.0,True,ok,14815259.641865458,2026-08-17,0.0,23.71,24.81,23.43,False,,False,,False,,,,watching,,,
PLPC@2026-08-03,2026-08-17,PLPC,Preformed Line Products Company - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,80.0,22.3,8.7,40.385,,,1.0,Bull,429.2999877929688,517.8725,455.7278,786.6769,1012.2665,12.0,4.33,2,event_driven,72.0,True,ok,27814100.576426733,2026-08-17,0.0,429.3,483.67,408.79,False,,False,,False,,,,watching,,,
PLRX@2026-07-27,2026-08-17,PLRX,"Pliant Therapeutics, Inc. - Common Stock",US,USALL,,stage4_breakdown,C,live,True,Stage 4,-33.1,14.2,32.3,-20.4824,,,1.0,Bull,1.1549999713897705,0.9906,1.1095,0.605,0.273,12.0,3.24,3,clear,80.0,False,ok,365719.97027720994,2026-08-17,0.0,1.155,1.23,1.07,False,,False,,False,,,,watching,,,
PLSE@2026-08-17,2026-08-17,PLSE,"Pulse Biosciences, Inc - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,88.2,17.6,6.5,117.1366,,,1.0,Bull,50.41999816894531,48.1955,42.4121,75.152,97.6976,12.0,4.66,0,clear,80.0,False,ok,4976194.7387009,2026-08-17,0.0,50.42,50.71,42.7,True,2026-08-17,False,,False,,0.43,0.38,open,,,
PLUS@2026-07-27,2026-08-17,PLUS,ePlus inc. - Common Stock,US,USALL,,stage2_breakout,D,failed,False,Stage 3 to 4,-18.3,10.1,50.8,-3.6709,,,1.0,Bull,86.5781478881836,99.4473,87.5136,132.7394,160.6646,12.0,2.79,3,clear,84.0,False,ok,12245201.711999148,2026-08-17,0.0,86.5781,89.5688,85.0828,False,,False,,False,,,,watching,,,
PMT@2026-07-27,2026-08-17,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,US,USALL,,stage4_breakdown,C,live,True,Stage 4,-75.5,5.3,62.3,-21.7529,,,1.0,Bull,9.350000381469728,8.9024,9.9707,5.4101,2.4981,12.0,3.27,3,event_driven,64.0,True,ok,8809259.381712837,2026-08-17,0.0,9.35,9.81,9.23,False,,False,,False,,,,watching,,,
PPIH@2026-07-27,2026-08-17,PPIH,"Perma-Pipe International Holdings, Inc. - Common Stock",US,USALL,,stage4_breakdown,C,live,True,Stage 3 to 4,-37.0,12.6,43.0,-12.8756,,,1.0,Bull,27.61000061035156,22.2961,24.9716,9.216,0.576,12.0,4.89,3,event_ahead,23.0,False,ok,1644146.2533520495,2026-08-17,0.0,27.61,28.34,25.79,False,,False,,False,,,,watching,,,
PRLD@2026-08-17,2026-08-17,PRLD,Prelude Therapeutics Incorporated - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,79.5,18.0,6.5,105.5581,,,1.0,Bull,6.630000114440918,6.1308,5.3951,9.456,12.2928,12.0,4.52,0,event_driven,86.0,True,ok,1107424.444024613,2026-08-17,0.0,6.63,6.816,5.45,True,2026-08-17,False,,False,,0.93,0.68,open,,,
PROV@2026-07-27,2026-08-17,PROV,"Provident Financial Holdings, Inc. - Common Stock",US,USALL,,stage2_breakout,D,live,False,Stage 2,45.1,50.4,16.2,1.9718,,,1.0,Bull,17.979999542236328,18.5969,16.5638,21.5645,24.0401,10.93,1.46,3,event_driven,71.0,True,thin,92695.81534155256,2026-08-17,0.0,17.98,18.22,17.87,False,,False,,False,,,,watching,,,
PRQR@2026-08-17,2026-08-17,PRQR,ProQR Therapeutics N.V. - Ordinary Shares,US,USALL,,stage2_breakout,D,late,False,Stage 2,64.2,20.1,3.1,10.9973,,,1.0,Bull,2.3399999141693115,2.2295,1.962,3.0015,3.6828,12.0,2.89,0,event_driven,80.0,True,ok,794239.6347524027,2026-08-17,0.0,2.34,2.445,1.89,True,2026-08-17,True,2026-08-17,False,,0.81,0.41,stopped out,,,
PXS@2026-08-17,2026-08-17,PXS,Pyxis Tankers Inc. - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,83.2,33.9,6.5,33.1072,,,1.0,Bull,5.369999885559082,5.3131,4.6756,7.354,9.0772,12.0,3.2,0,event_ahead,14.0,False,thin,151035.56018030463,2026-08-17,0.0,5.37,5.5,4.97,True,2026-08-17,False,,False,,0.29,0.09,open,,,
QMCO@2026-08-10,2026-08-17,QMCO,Quantum Corporation - Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,77.2,14.1,6.5,124.9091,,,1.0,Bull,22.25,28.7287,25.2813,44.48,57.824,12.0,4.57,1,event_driven,84.0,True,ok,5134466.221194741,2026-08-17,0.0,22.25,26.28,19.73,False,,False,,False,,,,watching,,,
QUAD@2026-07-27,2026-08-17,QUAD,"Quad Graphics, Inc Class A Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,86.9,22.8,7.2,38.051,,,1.0,Bull,10.3100004196167,11.2141,9.8684,16.3905,20.6726,12.0,3.85,3,event_driven,71.0,True,ok,1012362.723996622,2026-08-17,0.0,10.31,10.42,9.78,False,,False,,False,,,,watching,,,
RACE@2026-08-17,2026-08-17,RACE,Ferrari N.V. Common Shares,US,USALL,,stage2_breakout,D,late,False,Stage 2,62.7,41.4,2.1,4.6483,,,1.0,Bull,436.5400085449219,423.6621,372.8227,526.6156,613.684,12.0,2.03,0,clear,78.0,False,ok,147261908.50054666,2026-08-17,0.0,436.54,437.15,412.43,True,2026-08-17,False,,False,,0.27,0.25,open,,,
RAPP@2026-08-03,2026-08-17,RAPP,"Rapport Therapeutics, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,80.1,39.1,6.5,38.6901,,,1.0,Bull,48.2400016784668,50.6327,44.5567,73.79,93.222,12.0,3.81,2,event_driven,80.0,True,ok,8243595.495264485,2026-08-17,0.0,48.24,49.9,47.0,False,,False,,False,,,,watching,,,
RBRK@2026-08-10,2026-08-17,RBRK,"Rubrik, Inc. Class A Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,72.2,37.5,1.4,29.7811,,,1.0,Bull,100.08999633789062,109.0107,95.9294,170.4,221.52,12.0,4.69,1,event_ahead,10.0,False,ok,162051764.48532927,2026-08-17,0.0,100.09,104.2,94.64,False,,False,,False,,,,watching,,,
RCBC@2026-07-27,2026-08-17,RCBC,River City Bank - Common stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,52.2,55.9,15.2,6.6604,,,1.0,Bull,49.040000915527344,50.3484,44.3066,59.5213,67.1463,12.0,1.52,3,unknown,,,thin,29578.117790820903,2026-08-17,0.0,49.04,49.38,47.5,False,,False,,False,,,,watching,,,
RCEL@2026-08-17,2026-08-17,RCEL,"Avita Medical, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,77.6,19.0,4.5,103.8281,,,1.0,Bull,10.0600004196167,8.8461,7.7846,13.68,17.784,12.0,4.55,0,clear,80.0,False,ok,745850.2161635213,2026-08-17,0.0,10.06,10.42,7.72,True,2026-08-17,True,2026-08-17,False,,1.48,1.14,stopped out,,,
RCKY@2026-07-27,2026-08-17,RCKY,"Rocky Brands, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,81.3,32.1,8.4,20.4071,,,1.0,Bull,46.790000915527344,53.9527,47.4784,75.1629,92.8853,12.0,3.28,3,event_driven,71.0,True,ok,1573975.981958352,2026-08-17,0.0,46.79,47.71,45.1,False,,False,,False,,,,watching,,,
RCMT@2026-08-17,2026-08-17,RCMT,"RCM Technologies, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,82.7,18.1,6.5,55.435,,,1.0,Bull,40.86000061035156,36.226,31.8789,53.72,68.304,12.0,4.02,0,event_driven,79.0,True,ok,1035568.0709809656,2026-08-17,0.0,40.86,42.04,36.03,True,2026-08-17,False,,False,,1.34,1.07,open,,,
RDI@2026-08-10,2026-08-17,RDI,Reading International Inc - Class A Non-voting Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,78.8,16.3,4.6,35.0476,,,1.0,Bull,1.850000023841858,1.7188,1.5126,2.42,3.012,12.0,3.4,1,clear,,False,untradeable,20374.49590973024,2026-08-17,0.0,1.85,1.89,1.61,True,2026-08-17,False,,False,,0.83,0.64,open,,,
REFI@2026-07-27,2026-08-17,REFI,"Chicago Atlantic Real Estate Finance, Inc. - Common Stock",US,USALL,,stage4_breakdown,C,live,True,Stage 4,-30.8,21.7,41.9,-11.9597,,,1.0,Bull,10.779999732971191,9.5536,10.7001,7.5256,5.7941,12.0,1.77,3,clear,78.0,False,ok,1290031.5198662255,2026-08-17,0.0,10.78,10.93,10.13,False,,False,,False,,,,watching,,,
RGT@2026-08-03,2026-08-17,RGT,"Royce Global Trust, Inc. Common Stock",US,USALL,,stage2_breakout,D,live,False,Stage 2,40.6,49.7,15.9,2.0641,,,1.0,Bull,15.329999923706056,15.7801,13.8899,18.34,20.492,11.98,1.35,2,unknown,,,thin,175257.5069977098,2026-08-17,0.0,15.33,15.65,15.16,False,,False,,False,,,,watching,,,
RHI@2026-08-03,2026-08-17,RHI,Robert Half Inc. Common Stock,US,USALL,,stage2_breakout,D,late,False,Stage 2,79.8,23.6,4.6,39.7047,,,1.0,Bull,44.16483688354492,44.906,39.5173,66.7001,84.9494,12.0,4.04,2,clear,65.0,False,ok,53650496.86267711,2026-08-17,0.0,44.1648,45.2307,41.6284,True,2026-08-17,False,,False,,0.06,-0.14,open,,,
RICK@2026-08-17,2026-08-17,RICK,"RCI Hospitality Holdings, Inc. - Common Stock",US,USALL,,stage2_breakout,D,late,False,Stage 2,69.2,36.6,0.0,8.9086,,,1.0,Bull,30.979999542236328,31.5394,27.7547,41.2207,49.4293,12.0,2.56,0,clear,119.0,False,ok,1003052.3826328166,2026-08-17,0.0,30.98,32.0,30.29,True,2026-08-17,False,,False,,0.12,-0.15,open,,,
